Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
22.29,25.926666666666694,453.0,795.25,0.00431379555927285,0
22.1,38.8,447.0,2012.75,0.00640272659380053,1
19.29,27.445,0.0,425.0,0.00379312181298036,0
22.1,26.245,459.0,1006.0,0.004316538589618071,1
23.1,17.0,283.25,447.0,0.0029646181711294396,0
22.6,28.245,513.5,1106.75,0.00479259236219434,1
20.625,28.5,247.25,431.5,0.004281971483878161,0
19.7,26.7,31.0,427.75,0.00378540585145811,0
21.4175,33.5675,464.0,1470.5,0.00530369411652366,1
22.7,26.89,531.25,1120.0,0.0045889624577280606,0
21.7,19.12,559.5,632.25,0.0030626837857422,1
20.2,23.39,0.0,439.0,0.00341847897917952,0
20.29,22.79,0.0,433.0,0.00334900175851823,0
21.745,21.815,444.0,949.0,0.0035064880701341,1
22.29,17.6,107.0,439.5,0.00292185917958549,0
21.39,21.2475,449.5,839.5,0.0033409849089552,1
21.39,33.2675,475.25,1449.25,0.00524696926005522,1
19.1,30.89,13.5,433.0,0.00422187724213521,0
22.945,17.55,312.25,459.0,0.0030322846850789602,0
21.29,21.175,475.25,826.75,0.0033090655664527197,1
19.39,27.1333333333333,20.6666666666667,424.0,0.00377334879130296,0
21.79,21.7225,444.0,936.0,0.00350120470488396,1
22.2,17.89,337.5,459.5,0.00295392554344823,0
21.323333333333302,21.2,454.0,838.0,0.00331980841346625,1
22.4175,26.05,33.5,934.5,0.00436844545377996,0
21.2675,32.9725,469.0,1122.66666666667,0.00516081946773821,1
22.6,28.39,474.0,1114.0,0.00481738641740953,1
22.5,17.6,331.0,451.0,0.0029595912600861697,0
22.6,27.445,0.0,654.25,0.00465583283178072,0
22.5,27.29,469.0,1072.0,0.00460110156985465,1
22.05,21.2425,474.5,872.0,0.00347847904214117,1
19.39,27.1,6.0,423.0,0.00376868514089311,0
22.2,27.0,524.0,1085.5,0.00446893986995333,1
21.55,18.65,50.5,439.25,0.00295962309490279,0
21.9725,21.315,473.0,869.75,0.0034738658018743603,1
22.29,17.7,100.0,442.75,0.0029385390831873,0
21.6,23.5,0.0,748.5,0.003745415674548871,0
21.39,20.79,460.0,796.0,0.00326866896536751,1
21.15,33.0425,479.0,1384.5,0.00513440036953829,1
19.323333333333302,30.6,24.0,425.0,0.00424098993594787,0
22.6,27.39,0.0,648.0,0.0046464328065348,0
21.0,32.56,454.0,1315.0,0.00501203965460524,1
22.2,26.6,449.5,1075.5,0.00440226477037821,1
21.39,33.4666666666667,464.0,1455.0,0.00527864852744951,1
20.29,26.2,48.5,421.5,0.0038532071982278295,0
20.0,26.29,44.0,422.5,0.0037973447897911602,0
21.79,20.245,471.5,806.0,0.00326181431677313,1
21.945,19.79,551.0,735.5,0.00321860358164257,1
20.89,19.79,0.0,595.5,0.00301615411603875,0
22.0,38.145,444.0,1879.25,0.00625490348030474,1
20.6,27.7,127.0,428.0,0.004154520546391829,0
20.2,29.39,256.0,430.5,0.00430145106790789,0
21.7,20.39,567.5,805.5,0.00326718375337819,1
22.29,26.0,464.0,813.666666666667,0.004326081952579721,0
22.39,17.39,116.0,442.75,0.0029045331126405396,0
22.1,21.225,494.0,884.5,0.00348626702928911,1
19.1,31.0,17.3333333333333,434.333333333333,0.004237013855804711,0
21.29,33.06,22.0,1197.66666666667,0.00518183462736836,0
22.2,24.34,433.0,903.0,0.00402581692072147,1
21.39,33.35,479.0,1438.5,0.0052600912462056,1
19.34,27.29,0.0,422.5,0.0037834028932961,0
21.79,21.6333333333333,460.0,921.666666666667,0.00348675237186268,1
21.73,20.2933333333333,504.0,794.333333333333,0.00325761340127826,1
22.1,21.163333333333306,479.0,892.333333333333,0.00347608149663426,1
21.1333333333333,18.6,269.0,460.666666666667,0.00287686286414458,0
22.1,21.595,484.0,892.0,0.003547387192261529,1
19.365,30.675,81.5,435.75,0.00426257440166169,0
22.34,27.39,0.0,623.5,0.004573050349479821,0
19.245,30.575,6.0,430.25,0.004216736239839029,0
21.5,33.1633333333333,31.0,1243.33333333333,0.00526606477235079,0
21.89,18.1,68.0,446.0,0.00293253765841459,0
22.4725,27.1975,479.0,1085.0,0.00457767810882964,1
21.7,20.0,509.0,769.0,0.0032043703156642398,1
19.23,30.5,31.0,430.666666666667,0.00420236651144401,0
19.23,30.6333333333333,6.0,430.0,0.00422086217731987,0
21.6,21.1333333333333,433.0,819.0,0.00336617644203402,1
19.29,30.7675,201.5,431.0,0.00425545991409741,0
22.2,21.2925,518.75,902.5,0.00351891116704162,1
19.2,30.84,31.0,427.5,0.00424154079984671,0
22.9175,17.625,342.75,453.0,0.00304021412995959,0
21.29,33.0,13.0,1159.0,0.00517235200468599,0
20.5,21.29,0.0,442.0,0.00316849891658704,0
22.1,21.0666666666667,479.0,870.0,0.00346011565354069,1
21.7,21.34,460.0,908.5,0.00342024367621835,1
19.39,27.15,17.0,423.5,0.00377568064257549,0
19.39,27.15,14.0,422.0,0.00377568064257549,0
21.7,20.39,462.75,787.0,0.00326718375337819,1
20.0,29.7225,288.5,425.75,0.0042965620985378,0
20.6,20.7,0.0,438.0,0.00309941018839007,0
19.175,30.89,13.0,429.5,0.0042418038251022605,0
20.2,29.365,192.75,426.75,0.004297766845090521,0
19.79,29.9175,293.5,425.5,0.00426862170825508,0
22.1,38.79,447.0,2011.5,0.00640105942430457,1
21.1,19.5,24.0,435.0,0.00301054193115634,0
22.1,17.89,351.333333333333,459.333333333333,0.00293589814090107,0
20.89,32.29,429.0,1218.5,0.00493637341543825,1
21.7,20.39,479.0,786.5,0.00326718375337819,1
21.65,21.2,433.0,819.5,0.00338725376047017,1
21.89,21.1725,469.0,886.5,0.00343308756312797,1
19.245,30.55,14.0,429.5,0.00421326502209067,0
20.79,31.893333333333306,441.0,1145.33333333333,0.00484511202958552,1
20.6,20.79,0.0,434.5,0.0031129533273278396,0
22.1,26.6,449.5,1045.5,0.00437533646969611,1
22.1,39.0675,433.0,2028.25,0.00644732666134124,1
22.1,21.26,479.0,863.333333333333,0.00349204815485463,1
21.29,19.745,293.5,662.25,0.00308448802253734,1
22.39,17.7,338.0,453.666666666667,0.0029565564114779107,0
19.39,27.2,14.0,419.5,0.00378267630066579,0
22.29,17.6,119.0,438.0,0.00292185917958549,0
21.0,32.4,444.0,1262.0,0.00498721298961528,1
23.0,16.79,199.0,441.0,0.0029100791248230892,0
22.6,17.1,151.0,442.25,0.00289272156796585,0
20.39,22.2,0.0,441.0,0.0032821676264105,0
19.7,26.73,31.0,423.333333333333,0.00378968503050269,0
22.365,26.29,438.0,1067.25,0.00439482379023074,1
22.39,17.7,351.5,453.5,0.0029565564114779107,0
19.445,27.2,0.0,427.0,0.00379572310890555,0
21.79,18.2,64.5,436.5,0.0029307775015886602,0
20.2,23.2,0.0,435.0,0.00339055886250441,0
21.79,21.745,444.0,938.0,0.00350485166079896,1
19.39,27.2,0.0,422.0,0.00378267630066579,0
20.1,23.29,0.0,434.5,0.00338267464632764,0
21.033333333333303,19.6,24.0,440.333333333333,0.00301362707923355,0
21.365,33.09,26.5,1197.5,0.00521068175679435,0
22.1,39.0,447.0,2016.33333333333,0.00643607184150235,1
21.245,32.925,474.5,1126.5,0.00514615613719146,1
22.075,38.8975,438.0,1991.75,0.0064091067443912105,1
22.1,39.0225,433.0,2019.0,0.00643982340332354,1
21.7,20.5,479.0,813.25,0.00328490264608514,0
21.2,18.6,271.0,463.333333333333,0.00288871571176587,0
19.4175,30.4725,47.0,429.0,0.00424819590758226,0
20.7,27.6,209.0,425.0,0.00416518564727451,0
21.39,20.5,0.0,730.666666666667,0.0032228380114210893,0
21.945,37.2,444.0,1723.5,0.00607779692098183,1
21.7,18.39,44.0,442.0,0.00294519709219547,0
23.1,27.2,419.0,701.666666666667,0.004756992933315179,1
22.34,26.39,438.0,1068.75,0.0044049073782613,1
22.79,27.5,0.0,688.0,0.004719734999149521,0
20.4725,21.625,0.0,442.5,0.00321312769351576,0
21.7675,20.795,485.25,860.75,0.0033462777347408107,1
20.2,23.34,0.0,433.0,0.00341113133835882,0
21.1,32.925,464.5,1370.0,0.0051001791920039785,1
22.426666666666694,28.2,543.0,1066.33333333333,0.0047343896633629,1
22.1,37.79,209.5,1788.5,0.0062343871356248,1
20.7,26.245,106.25,419.25,0.0039593975008019,0
21.625,19.2225,548.75,649.5,0.0030650234197501,0
19.29,27.55,0.0,426.0,0.00380772250321852,0
22.525,27.7,454.75,1086.33333333333,0.004677900182531079,1
20.7,26.79,183.0,424.75,0.00404215211547375,0
21.5,18.6,37.0,442.0,0.00294258686944843,0
22.025,26.315,463.0,1039.0,0.0043082492327439215,1
20.125,29.575,261.75,426.0,0.004308538187271021,0
19.39,27.125,17.0,424.25,0.0037721828721836398,0
22.823333333333306,17.0666666666667,139.333333333333,446.0,0.00292662356242996,0
21.39,33.545,475.25,1176.5,0.00529110903242173,1
21.7,34.8175,477.75,1353.75,0.00559978131288192,1
21.5,18.7,37.0,438.75,0.00295848247696224,0
19.323333333333302,30.6,17.3333333333333,431.666666666667,0.00424098993594787,0
22.2675,25.8925,438.0,1039.0,0.0043021347056831,1
21.05,20.05,0.0,644.0,0.00308633535114804,0
22.1,37.9,426.0,1803.25,0.0062527167593995,1
22.5,27.34,454.0,1074.0,0.00460959405790695,1
22.2,26.856666666666694,444.0,1097.33333333333,0.00444504632752026,1
21.1,20.1,0.0,647.0,0.00310363620313794,0
19.29,30.6333333333333,17.3333333333333,441.0,0.0042367768928091,0
21.5,33.6933333333333,479.0,1429.0,0.00535094842592544,1
19.39,27.39,0.0,422.0,0.00380926122794171,0
21.2,36.2,0.0,1356.0,0.0056469398715189795,0
19.23,30.533333333333307,31.0,433.666666666667,0.0042069903254854,0
20.89,19.84,6.0,439.25,0.00302381156158785,0
21.7,20.79,476.0,851.0,0.00333162090456645,1
22.29,26.0,476.5,819.0,0.004326081952579721,0
21.6,21.34,433.0,844.25,0.00339927478840595,1
22.815,17.6,334.5,461.75,0.0030169926338851198,0
20.29,22.5,0.0,432.0,0.00330615959738039,0
21.29,19.6666666666667,131.333333333333,665.333333333333,0.00307219064941045,0
22.5,26.9725,449.5,1054.5,0.004547179642234361,1
21.5,18.4725,290.25,461.5,0.0029223211425512398,0
19.29,27.6,0.0,432.0,0.0038146754523217695,0
21.075,19.575,24.0,441.25,0.0030175171923790107,0
21.2,20.2,0.0,666.5,0.00313846121464453,0
20.5,21.245,0.0,439.5,0.00316176771741689,0
22.6333333333333,26.46,570.666666666667,1029.66666666667,0.004496685710366321,1
22.6,26.815,558.0,1102.0,0.00454817669810378,1
21.73,20.73,479.0,852.666666666667,0.00332808493840404,1
21.7,20.075,60.25,755.0,0.00321644884277158,0
22.39,26.1,71.5,921.0,0.00436952473019479,0
21.7,21.125,433.0,812.0,0.00338559723882264,1
20.7,31.84,432.75,1119.25,0.00481000293360061,1
19.2,30.7,10.5,427.0,0.00422215537340291,0
22.1666666666667,20.463333333333303,543.666666666667,799.666666666667,0.00337423855854933,1
21.2,36.2,0.0,1341.0,0.0056469398715189795,0
19.1,30.89,19.75,433.5,0.00422187724213521,0
22.1,39.045,438.0,2008.25,0.00644357500993623,1
19.29,27.5,0.0,426.0,0.0038007697086113695,0
20.5,21.39,0.0,433.5,0.00318345765593941,0
22.05,26.245,454.0,1009.0,0.004303310439360861,1
21.15,19.34,31.0,439.5,0.0029949472980969893,0
21.5,36.7,0.0,1474.5,0.00583292482422426,0
21.39,36.59,0.0,1449.0,0.00577586195943773,0
22.5,17.34,151.75,443.75,0.0029156650794581,0
21.7,21.2675,433.0,848.25,0.0034085601462559892,1
22.0,38.2966666666667,429.0,1895.66666666667,0.0062800244270262715,1
19.39,30.6333333333333,93.6666666666667,434.333333333333,0.00426341922901762,0
22.1,26.6333333333333,459.0,1044.0,0.00438085796437285,0
22.7,17.05,144.75,442.5,0.00290186474397394,0
20.125,26.2225,69.25,420.25,0.0038171428281855296,0
22.1,37.95,426.0,1831.0,0.0062610487601564,1
20.0,26.29,36.6666666666667,421.0,0.0037973447897911602,0
19.1,30.89,13.0,435.5,0.00422187724213521,0
22.29,27.34,0.0,611.0,0.00455067277669262,0
20.39,22.1,0.0,444.5,0.00326730542580999,0
20.245,29.365,252.5,425.0,0.00430982589706669,0
22.89,16.89,205.0,445.0,0.0029079660487289303,0
23.1,27.1666666666667,419.0,683.5,0.00475111875560951,1
21.1333333333333,33.0333333333333,464.0,1369.66666666667,0.0051276707938510795,1
21.4175,33.5425,469.25,1465.5,0.00529971043893642,1
21.6,19.29,537.0,653.0,0.00307111545177247,0
21.2,36.29,0.0,1372.0,0.00566110700337774,0
20.79,20.075,10.5,440.0,0.00304093883780894,0
22.29,25.856666666666694,433.0,1038.66666666667,0.00430206808804728,1
22.0666666666667,20.0666666666667,562.0,766.0,0.00328827575810693,1
21.55,23.445,0.0,749.0,0.0037251128515292295,0
22.1,38.79,433.0,2000.0,0.00640105942430457,1
19.245,30.55,22.5,433.0,0.00421326502209067,0
22.125,20.3175,556.75,769.25,0.00334152261381293,1
19.2225,30.5,26.5,428.0,0.004200389648916321,0
20.2,26.2,62.5,420.5,0.0038316940763834795,0
19.5,27.05,24.0,414.5,0.0037876772384673103,0
21.945,37.045,444.0,1695.0,0.006052226356354521,1
21.7,20.495,521.5,813.0,0.00328409722008502,1
22.29,25.445,433.0,998.5,0.00423310827337899,1
21.7,20.39,469.0,795.666666666667,0.00326718375337819,1
20.125,29.445,247.5,427.0,0.0042894689523092396,0
21.5,33.2675,26.5,1229.25,0.0052827460666632214,0
23.033333333333307,17.426666666666698,318.33333333333303,457.0,0.00302709402492384,0
20.79,31.995,444.0,1178.0,0.00486067753185466,1
20.89,32.25,444.0,1222.5,0.00493020989608348,1
21.575,33.595,479.0,1375.5,0.0053599600768424295,1
20.39,22.0,0.0,433.333333333333,0.00325244393170573,0
22.2,27.0,481.5,1097.75,0.00446893986995333,1
21.7,37.0,0.0,1573.0,0.00595415811999865,0
22.1333333333333,39.09,433.0,2023.0,0.00646433289198431,1
23.075,16.865,248.25,452.5,0.00293649913855628,0
22.2,26.9725,449.5,1104.75,0.00446435550248734,1
22.175,21.445,518.0,890.0,0.0035388341742847705,1
21.0,32.645,454.0,1323.0,0.0050252296200906715,1
22.2675,25.89,451.0,795.0,0.0043017164486566,0
21.5666666666667,34.5,469.0,1422.66666666667,0.00550279566311072,1
21.5,19.4725,507.5,655.5,0.00308130330108709,1
22.29,17.7,100.0,440.0,0.0029385390831873,0
22.033333333333307,26.39,471.0,1044.33333333333,0.00432282495101358,1
19.29,30.525,24.0,428.4,0.004221692036869571,0
22.2,26.79,444.0,1091.75,0.00443393367296408,1
22.1,38.79,433.0,1997.5,0.00640105942430457,1
22.6,26.5,535.0,1046.33333333333,0.0044943625011366105,1
21.39,18.79,37.0,439.0,0.0029527299714968602,0
21.0,32.5675,469.0,1294.0,0.0050132034527675,1
21.34,36.5,0.0,1408.0,0.00574372990947641,0
22.2,27.05,454.0,1131.0,0.00447727525542733,1
21.1,33.045,454.0,1361.75,0.00511892052238426,1
19.39,27.1,11.5,429.5,0.00376868514089311,0
21.39,19.696666666666697,50.0,689.666666666667,0.00309591607748975,0
20.7,31.795,438.0,1105.5,0.00480315238134786,1
21.5,34.3966666666667,463.0,1407.0,0.0054636282496546605,1
21.29,33.145,464.0,1430.25,0.0051952688337019715,1
21.5,19.445,508.5,664.0,0.00307693021006926,1
23.0,16.745,189.0,442.75,0.00290224323512175,0
22.2675,25.89,459.0,795.5,0.0043017164486566,0
20.675,26.4725,113.0,415.75,0.00398775221285737,0
21.79,20.39,479.0,811.333333333333,0.0032852996804469,1
19.1,31.0,18.5,432.0,0.004237013855804711,0
21.55,19.34,560.75,663.75,0.00306966160411553,0
22.29,26.865,568.5,1063.25,0.00447104193180879,1
23.1,17.245,288.0,447.5,0.00300755014023843,0
22.245,38.87,419.0,1995.75,0.00647189793037149,1
19.7,30.1,161.25,422.25,0.00427075229335247,0
21.575,34.5,461.5,1428.0,0.00550562759771765,1
21.7225,21.5475,438.0,886.5,0.0034584653610025893,1
21.89,37.45,0.0,1706.75,0.00609833602371425,0
22.2,27.0,504.0,1088.0,0.00446893986995333,1
21.29,33.0,13.0,1161.33333333333,0.00517235200468599,0
20.39,22.2,0.0,433.0,0.0032821676264105,0
22.29,26.1,441.0,1054.66666666667,0.00434283690213977,1
22.1,39.0225,433.0,2012.25,0.00643982340332354,1
22.1,21.533333333333307,479.0,882.333333333333,0.00353719966894183,1
22.2,21.5,513.5,896.0,0.0035533996230805,1
22.9725,17.5,313.5,445.75,0.00302866715853687,0
19.6666666666667,26.856666666666694,31.0,415.666666666667,0.0037998318289411705,0
22.89,26.245,567.25,1020.0,0.00453035584785524,0
21.76,20.73,471.0,849.0,0.00333422534811644,1
23.0,17.315,308.5,452.0,0.0030015123603659897,0
21.945,37.425,444.0,1748.0,0.00611491918775131,1
22.5,27.315,469.0,1068.0,0.00460534778510577,1
22.245,28.2225,454.0,988.75,0.0046857222045098,1
20.356666666666698,22.29,0.0,434.333333333333,0.00328873027470996,0
21.84,23.745,0.0,813.666666666667,0.0038409808590766,0
20.89,19.865,6.0,443.75,0.00302764035472478,0
22.84,25.9175,496.5,983.0,0.0044597872717401215,1
22.9175,16.89,193.5,441.5,0.00291283700330503,0
20.7,28.1,252.0,429.0,0.00424115641351555,0
21.5,19.365,536.5,656.25,0.0030642088386529107,1
19.39,27.2,0.0,424.0,0.00378267630066579,0
20.29,22.7,0.0,437.0,0.00333570528717845,0
21.745,18.315,62.0,438.5,0.00294124662586406,0
20.29,29.23,253.333333333333,427.666666666667,0.0043019082115549,0
21.7,20.29,514.0,803.0,0.0032510765404999303,1
19.39,27.39,0.0,437.0,0.00380926122794171,0
22.29,26.1,81.6666666666667,903.0,0.00434283690213977,0
22.29,26.1,90.0,902.25,0.00434283690213977,0
23.1,27.2,419.0,689.333333333333,0.004756992933315179,1
21.89,36.8725,456.0,1662.25,0.00600338861431929,1
22.2,27.075,444.0,1133.25,0.00448144303134378,1
22.033333333333307,26.23,454.0,1013.66666666667,0.004296435047830871,1
22.6,17.2,148.0,442.5,0.00290971720378491,0
21.5,33.5,479.0,1290.75,0.00531998191592993,1
21.29,33.2,500.25,1417.25,0.00520396186213006,1
21.39,21.2,453.0,841.0,0.0033334759180324892,1
20.445,26.245,57.0,429.0,0.0038972314433379104,0
21.39,36.5,0.0,1429.0,0.00576152354219283,0
21.0,19.66,24.0,440.25,0.00301668069273616,0
21.2,19.39,22.0,433.5,0.00301200260918866,0
22.1,37.925,429.5,1826.0,0.00625688273215301,1
22.5,27.445,0.0,641.5,0.00462742903214501,0
21.5,20.7,0.0,740.0,0.00327656452373195,0
22.1,21.2925,489.0,889.75,0.00349741643856871,1
21.5,20.7,0.0,746.0,0.00327656452373195,0
20.856666666666698,20.0,9.33333333333333,441.333333333333,0.00304204058962159,0
19.39,27.2,14.0,422.0,0.00378267630066579,0
21.5,18.5,287.25,462.0,0.00292669207051286,0
21.7,20.745,489.0,844.5,0.0033243710620435,1
21.125,33.1175,464.0,1364.75,0.00513819197200534,1
22.39,27.39,0.0,622.0,0.0045870824294015,0
20.29,26.2,48.5,418.5,0.0038532071982278295,0
22.2,17.7,87.0,445.5,0.00292240610175194,0
22.2225,28.2225,465.25,996.75,0.00467925899457382,1
22.2,21.1475,526.0,875.0,0.00349481305730489,1
21.89,36.425,457.75,1581.0,0.0059298343856187,1
22.2,21.7675,509.0,915.25,0.0035978662567398797,1
21.89,36.595,453.25,1616.5,0.00595777474463141,1
21.1666666666667,32.79,167.0,1117.33333333333,0.00510010217200739,0
22.1,26.2,469.0,1003.0,0.004309086125527961,1
21.7,20.9725,490.25,856.25,0.0033610247671086,1
19.29,27.29,0.0,428.0,0.0037715696582425796,0
21.79,20.2675,489.0,805.0,0.00326545848170495,1
21.39,33.9,489.0,1340.0,0.0053475851864208,1
21.6,21.2,433.0,818.0,0.00337685294517225,1
21.34,21.1475,455.5,848.25,0.00331494712185242,1
21.5,18.5,290.5,462.5,0.00292669207051286,0
21.89,36.5725,455.5,1605.25,0.005954076613171829,1
22.1,17.823333333333302,89.3333333333333,441.0,0.0029249061380269303,0
22.1333333333333,24.2,433.0,886.0,0.00398618566110871,1
19.39,27.1,6.0,425.0,0.00376868514089311,0
20.856666666666698,19.823333333333302,6.0,446.0,0.00301503897674977,0
21.39,20.865,449.5,798.5,0.00328052289186158,1
20.29,22.89,0.0,439.5,0.00336377627875311,0
22.5,27.125,474.0,1071.25,0.00457307799246869,1
22.1,21.67,496.5,884.5,0.00355977787054026,1
22.175,27.125,460.0,1136.0,0.0044828979480412,1
22.39,26.456,438.0,1063.25,0.00442954881442905,1
21.29,21.1,464.0,824.0,0.00329728301421794,1
19.1,31.0,18.5,435.0,0.004237013855804711,0
20.39,22.05,0.0,441.0,0.00325987459044898,0
20.0,26.29,47.6666666666667,423.0,0.0037973447897911602,0
20.39,21.7,0.0,430.0,0.00320786368786681,0
22.025,17.9175,77.5,445.5,0.00292695458173188,0
22.15,17.945,351.0,458.5,0.0029539963421162893,0
21.9175,37.2725,444.0,1762.0,0.00607944630102008,1
23.1,17.29,303.0,454.666666666667,0.00301543624514715,0
21.7,18.39,306.75,454.0,0.00294519709219547,0
21.29,21.29,460.0,837.0,0.00332713300899553,1
22.2,26.945,489.0,1093.5,0.00445977120211573,1
20.29,22.29,0.0,439.0,0.00327513962776155,0
22.1,38.9,413.666666666667,1973.33333333333,0.00641939877530929,1
23.1,16.9725,268.5,449.25,0.0029597996448005198,0
22.1,21.1475,499.0,893.5,0.00347346634582456,1
22.1,21.77,499.0,924.0,0.0035762995384961,1
22.2225,24.865,433.0,954.75,0.00411890295856365,1
23.1,16.89,274.0,445.0,0.00294534451161807,0
19.29,30.5,24.0,431.0,0.0042182110194719895,0
22.6,17.6,356.0,455.5,0.0029777089929062307,0
20.7225,28.1,97.75,431.5,0.00424707939347129,0
21.2,32.9,469.0,1116.0,0.0051279196436793,1
20.29,22.65,0.0,435.0,0.00332831860297592,0
21.6,21.1333333333333,433.0,817.666666666667,0.00336617644203402,1
19.34,27.5,0.0,427.5,0.0038126951165105296,0
21.7,20.39,512.75,804.0,0.00326718375337819,1
21.39,33.296666666666695,469.0,1441.0,0.0052516082833297395,1
20.79,31.895,429.0,1142.5,0.00484536719552159,1
22.55,27.7,454.75,1092.0,0.00468506326046972,1
21.26,32.9666666666667,478.0,1125.33333333333,0.00515750578367724,1
23.075,17.0,260.5,449.75,0.00296011692650095,0
22.5,26.1,31.0,948.75,0.0043990482685400106,0
22.6,17.125,168.75,436.5,0.00289697039025201,0
20.1,26.29,34.6666666666667,422.333333333333,0.00382107590736235,0
21.89,37.4725,444.0,1774.5,0.00610203585451183,1
20.89,19.745,0.0,578.5,0.0030092625754660697,0
20.34,22.29,0.0,434.0,0.00328532796340797,0
21.5,34.245,484.0,1259.25,0.00543932657080691,1
20.2,23.0,0.0,437.0,0.00336117195896949,0
19.39,30.533333333333307,74.0,432.666666666667,0.00424940656446485,0
19.34,27.445,0.0,425.0,0.0038050230787118897,0
22.1,39.09,433.0,2026.0,0.00645107835753937,1
21.125,18.7,253.0,461.5,0.00289091517637112,0
19.84,26.55,33.5,421.0,0.00379705407622002,0
19.39,27.2,14.0,419.0,0.00378267630066579,0
22.0,38.3975,438.0,1909.75,0.00629672682759661,1
21.7,35.26,474.0,1428.66666666667,0.005671598576029071,1
21.79,19.1,546.5,654.5,0.003076422878541,1
22.5,27.15,481.5,1068.25,0.00457732382791874,1
19.39,27.15,14.0,419.5,0.00377568064257549,0
21.315,21.29,460.0,841.0,0.00333226520275809,1
20.7,31.7925,441.75,1111.0,0.0048027717995022,1
22.1,38.27875,430.666666666667,1893.83333333333,0.00631583716915922,1
19.426666666666698,27.1333333333333,6.0,426.333333333333,0.0037820206919294,0
22.34,26.39,447.0,1074.75,0.0044049073782613,1
20.6,20.6333333333333,0.0,437.666666666667,0.0030893786119537397,0
21.39,21.2,457.0,847.0,0.0033334759180324892,1
21.5,34.4225,464.5,1396.5,0.00546776773423122,1
20.15,23.29,0.0,439.0,0.00339321479163625,0
23.033333333333307,17.356666666666698,308.5,454.0,0.00301487575835715,0
22.7,17.6,349.0,451.0,0.00299592415883982,0
22.65,26.495,630.0,1034.0,0.00450726713960598,1
19.7,26.79,31.0,423.5,0.0037982435641628,0
22.1,38.0675,429.5,1845.0,0.00628062983187738,1
22.29,26.0,489.0,819.5,0.004326081952579721,0
22.4725,17.39,126.0,440.0,0.0029192063898485893,0
22.5,17.245,139.0,444.0,0.00289961666908634,0
20.945,19.79,6.0,437.2,0.00302642448004896,0
22.033333333333307,37.596666666666714,0.0,1774.0,0.00617676718976279,0
20.15,26.29,60.75,424.25,0.0038329904485534297,0
20.7,27.945,237.0,420.0,0.00421760350447281,0
20.39,26.2,73.25,421.5,0.0038772355562648212,0
21.89,21.2675,454.0,896.0,0.00344857706917022,1
22.0,19.7175,555.25,733.25,0.0032175858323314197,1
20.29,23.0,0.0,438.0,0.00338002905736888,0
19.6,26.84,26.5,416.5,0.00378166988751695,0
23.025,16.84,224.75,438.75,0.00292322655138237,0
21.34,20.995,449.5,801.25,0.00329091571756336,1
21.4175,33.2725,464.0,1441.75,0.0052566899447824104,1
22.6,17.6,357.333333333333,458.666666666667,0.0029777089929062307,0
23.0,17.5,310.0,449.0,0.00303373806663648,0
21.926666666666694,37.463333333333296,444.0,1767.0,0.0061143320359338,1
20.7225,27.84,231.5,420.5,0.00420751675026369,0
20.9175,19.84,6.0,433.5,0.0030289559930468802,0
21.89,37.5,0.0,1722.0,0.006106557929125,0
21.4175,33.87,484.0,1202.75,0.00535190062568885,1
22.315,28.39,474.5,1051.0,0.00473402225350664,1
21.7,20.4425,467.75,801.0,0.0032756403723559107,1
21.7,20.8925,484.0,844.5,0.00334813506231597,1
22.5,26.1,31.0,944.0,0.0043990482685400106,0
19.1,30.9175,12.0,433.0,0.00422566132695282,0
22.2,17.89,333.0,459.75,0.00295392554344823,0
21.2,32.9,454.0,1117.33333333333,0.0051279196436793,1
22.79,25.865,38.75,979.0,0.00443712353178304,0
21.5,33.59,504.0,1312.0,0.00533439697991446,1
22.29,26.1,444.0,840.5,0.00434283690213977,0
19.29,27.5,0.0,426.666666666667,0.0038007697086113695,0
19.245,30.525,19.75,428.25,0.0042097938428251,0
22.365,17.6,116.0,442.0,0.00293528608255412,0
19.6,30.1,99.75,422.5,0.00424412755638058,0
19.89,26.5,33.5,422.5,0.0038017001559394296,0
21.5,33.7975,475.25,1435.25,0.00536763423533578,1
22.7225,17.6,360.0,453.5,0.0030000360445047,0
20.34,26.2225,69.75,422.5,0.0038685449082954,0
22.0,24.1,0.0,852.0,0.003937267833615371,0
22.945,27.39,0.0,685.0,0.0047454083970941,0
21.745,20.4725,486.5,815.5,0.0032895567628539,1
21.745,18.245,300.5,459.0,0.00292995221675734,0
21.365,18.89,33.5,443.25,0.00296395265745206,0
21.5,18.7675,37.0,440.75,0.00296921246916454,0
19.315,30.575,24.0,428.0,0.00423528811787515,0
19.7,26.79,31.0,418.0,0.0037982435641628,0
22.0,19.79,538.333333333333,735.666666666667,0.0032294781187166,1
21.7,20.865,433.0,778.5,0.00334370434901292,1
22.05,38.9975,438.0,1994.25,0.00641586623953859,1
21.9175,36.845,444.0,1682.75,0.0060090439542928,1
22.2,26.7633333333333,449.333333333333,1060.0,0.00442948872153361,1
21.73,20.356666666666698,474.0,812.666666666667,0.00326783347909749,1
21.525,33.52,464.0,1445.0,0.005331409309359421,1
20.79,20.2,14.0,439.333333333333,0.00305996685101862,0
21.445,33.3725,464.0,1460.25,0.00528158893814204,1
22.29,25.5666666666667,433.0,1002.33333333333,0.00425348752840671,1
21.2,32.9,461.5,1113.25,0.0051279196436793,1
